OBJECTID,Address Grid High,Address Grid Low,ENG_UNIQUE,Township Id,Road Id,Segment Id,Subsegment Id,Right City,Left County,Right County,Left State,Right State,Left FIPS,Right FIPS,Cardinality,Number of Lanes,Speed,Left City,Left Township,Right Township,Jurisdiction,Beginning Log Point,3D Length,Surface Type,Travel Direction,Reverse Direction,Divided,Alternate Pre Direction,Alternate Street Name,Alternate Suffix Direction,Alternate Street Type,End Log Point,Beginning Log Point 2,End Log Point 2,NLFID 2,Overlapping Road,Road ID,Pre Direction,Suffix Direction,Left To Address,Left From Address,Right To Address,Right From Address,Left Zip Code,Right Zip Code,Street Name,Street Type,Road Number,NLFID,Pre Type,Full Street Name,PNAME,Left Community,Right Community,Shield,SHAPE__Length
533,9600,5101, ,,21,147,0, ,DEL,DEL,OH,OH,70842,70842,C,2,55, ,SCIOTO TWP,SCIOTO TWP,S,0,0,P,B,True,N, ,SR 37/ST RT 37/37,W/W/, ,0,0,0,SDELSR00037**C,Y,1521014700, ,W,0,0,0,0,43061,43061,37, ,37,SDELSR00037**C,STATE ROUTE,STATE ROUTE 37 W,STATE ROUTE 37,SCIOTO TWP,SCIOTO TWP,SR-37,982.199033133989
534,7800,1, ,,41,11,0, ,DEL,DEL,OH,OH,65312,65312,C,2,55, ,RADNOR TWP,RADNOR TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,1441001100, , ,1191,1001,1526,740,43061,43061,RIVER,RD,187,TDELTR00187**C, ,RIVER RD,RIVER,RADNOR TWP,RADNOR TWP, ,2205.76252314419
535,5200,3400, ,,41,41,0, ,DEL,DEL,OH,OH,09428,09428,C,2,55, ,BROWN TWP,BROWN TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,341004100, , ,3455,3455,3520,3520,43015,43015,CACKLER,RD,81,TDELTR00081**C, ,CACKLER RD,CACKLER,BROWN TWP,BROWN TWP, ,339.607868300186
536,6300,901,N OLD STATE-2,,31,54,0, ,DEL,DEL,OH,OH,09428,09428,C,2,55, ,BROWN TWP,BROWN TWP,C,0,0,P,B, ,N,NORTH,OLD STATE, ,RD,0,0,0,CDELCR00010**C,Y,331005400,N, ,0,0,4716,4380,43015,43015,OLD STATE,RD,10,CDELCR00010**C, ,N OLD STATE RD,OLD STATE,BROWN TWP,BROWN TWP, ,1118.46149167492
537,0,0, ,,59,53,0, ,DEL,DEL,OH,OH,09428,09428,C,2,25, ,BROWN TWP,BROWN TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,359005300, , ,0,0,0,0,43015,43015,MULBERRY,ST,80326,TDELTR01019*AC, ,MULBERRY ST,MULBERRY,BROWN TWP,BROWN TWP, ,131.455201737283
538,12400,6200,KILBOURNE,,31,58,0, ,DEL,DEL,OH,OH,40362,40362,C,2,55, ,KINGSTON TWP,KINGSTON TWP,C,0,0,P,B, ,N, , , , ,0,0,0,CDELCR00065**C,Y,831005800, , ,7179,7081,7660,7474,43074,43074,KILBOURNE,RD,65,CDELCR00065**C, ,KILBOURNE RD,KILBOURNE,KINGSTON TWP,KINGSTON TWP, ,1365.75236376467
539,2000,1,LAWERENCE,,31,13,0, ,DEL,DEL,OH,OH,65312,65312,C,2,55, ,RADNOR TWP,RADNOR TWP,C,0,0,P,B, ,N, , , , ,0,0,0, , ,1431001300, , ,875,695,1078,1078,43015,43015,LAWRENCE,RD,189,CDELCR00189**C, ,LAWRENCE RD,LAWRENCE,RADNOR TWP,RADNOR TWP, ,2075.20937559911
540,5400,3200, ,,41,12,0, ,DEL,DEL,OH,OH,65312,65312,C,2,55, ,RADNOR TWP,RADNOR TWP,T,0,0,P,B,True,N, , , , ,0,0,0, , ,1441001200, , ,5032,5350,5141,5277,43061,43061,BYERS,RD,188,TDELTR00188**C, ,BYERS RD,BYERS,RADNOR TWP,RADNOR TWP, ,1067.8538227676
541,4100,3700, ,,59,52,0, ,DEL,DEL,OH,OH,09428,09428,C,2,25, ,BROWN TWP,BROWN TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,359005200, , ,4091,4061,0,0,43015,43015,MAIN,ST,1019,TDELTR01019**C, ,MAIN ST,MAIN,BROWN TWP,BROWN TWP, ,138.43942575437
542,6300,901,N OLD STATE-2,,31,55,0, ,DEL,DEL,OH,OH,09428,09428,C,2,35, ,BROWN TWP,BROWN TWP,C,0,0,P,B, ,N,/NORTH,HARRISON/OLD STATE, ,ST/RD,0,0,0,CDELCR00010**C,Y,331005500,N, ,4095,4057,4072,4072,43015,43015,OLD STATE,RD,10,CDELCR00010**C, ,N OLD STATE RD,OLD STATE,BROWN TWP,BROWN TWP, ,130.206750501189
543,5800,5600, ,,59,51,0, ,DEL,DEL,OH,OH,09428,09428,C,2,25, ,BROWN TWP,BROWN TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,359005100, , ,0,0,0,0,43015,43015,WALNUT,ST,1020,TDELTR01020**C, ,WALNUT ST,WALNUT,BROWN TWP,BROWN TWP, ,135.734199770521
544,6800,2001, ,,12,16,1, ,DEL,DEL,OH,OH,77560,77560,C,4,45, ,TROY TWP,TROY TWP,S,0,0,P,B, ,N, ,US 23/US HWY 23/23,N/N/, ,0,0,0, , ,1812001601, ,N,0,0,0,0,43015,43015,23, ,23,SDELUS00023**C,US HIGHWAY,US HIGHWAY 23 N,US HIGHWAY 23,TROY TWP,TROY TWP,US-23,74.4240272229616
545,5400,3000,COUNTY HOME,,31,44,0, ,DEL,DEL,OH,OH,09428,09428,C,2,55, ,BROWN TWP,BROWN TWP,C,0,0,P,B, ,N, , , , ,0,0,0,CDELCR00065**C,Y,331004400, , ,5311,4781,5010,3496,43015,43015,COUNTY HOME,RD,65,CDELCR00065**C, ,COUNTY HOME RD,COUNTY HOME,BROWN TWP,BROWN TWP, ,4048.64013788227
546,7000,1400, ,,21,45,1, ,DEL,DEL,OH,OH,09428,09428,C,2,35, ,BROWN TWP,BROWN TWP,S,0,0,P,B, ,N, ,SR 521/ST RT 521/521, , ,0,0,0,CDELCR00065**C,O,321004501, , ,0,0,0,0,43015,43015,521, ,521,SDELSR00521**C,STATE ROUTE,STATE ROUTE 521,STATE ROUTE 521,BROWN TWP,BROWN TWP,SR-521,54.706445791764
547,4100,3700, ,,59,50,0, ,DEL,DEL,OH,OH,09428,09428,C,2,25, ,BROWN TWP,BROWN TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,359005000, , ,4035,3999,4030,4030,43015,43015,MAIN,ST,1019,TDELTR01019**C, ,MAIN ST,MAIN,BROWN TWP,BROWN TWP, ,123.691908642654
548,7000,1400, ,,21,45,3, ,DEL,DEL,OH,OH,09428,09428,C,2,35, ,BROWN TWP,BROWN TWP,S,0,0,P,B, ,N, ,SR 521/ST RT 521/521, , ,0,0,0,CDELCR00065**C,O,321004503, , ,5555,5555,0,0,43015,43015,521, ,521,SDELSR00521**C,STATE ROUTE,STATE ROUTE 521,STATE ROUTE 521,BROWN TWP,BROWN TWP,SR-521,88.0414101509564
549,6300,901,N OLD STATE-2,,31,56,0, ,DEL,DEL,OH,OH,09428,09428,C,2,35, ,BROWN TWP,BROWN TWP,C,0,0,P,B, ,N,/NORTH,HARRISON/OLD STATE, ,ST/RD,0,0,0,CDELCR00010**C,Y,331005600,N, ,4025,3997,4018,4018,43015,43015,OLD STATE,RD,10,CDELCR00010**C, ,N OLD STATE RD,OLD STATE,BROWN TWP,BROWN TWP, ,123.888284854856
550,7000,1400, ,,21,49,0, ,DEL,DEL,OH,OH,09428,09428,C,2,35, ,BROWN TWP,BROWN TWP,S,0,0,P,B, ,N, ,SR 521/ST RT 521/LOCUST/521, ,//ST/,0,0,0,CDELCR00065**C,O,321004900, , ,5661,5661,5676,5662,43015,43015,521, ,521,SDELSR00521**C,STATE ROUTE,STATE ROUTE 521,STATE ROUTE 521,BROWN TWP,BROWN TWP,SR-521,131.129873669385
551,2287,2180, ,,55,6,0,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,1855000600, , ,2287,2213,2280,2210,43015,43015,OAKHURST,DR,23,MDELMR00023**C, ,OAKHURST DR,OAKHURST,DELAWARE,DELAWARE, ,425.676716449778
552,7800,71, ,,21,15,0, ,DEL,DEL,OH,OH,65312,65312,C,2,55, ,RADNOR TWP,RADNOR TWP,S,0,0,P,B, ,N, ,SR 203/ST RT 203/203, , ,0,0,0, , ,1421001500, , ,1259,787,970,788,43015,43015,203, ,203,SDELSR00203**C,STATE ROUTE,STATE ROUTE 203,STATE ROUTE 203,RADNOR TWP,RADNOR TWP,SR-203,1227.55728345938
553,7000,1400, ,,21,57,1, ,DEL,DEL,OH,OH,09428,09428,C,2,35, ,BROWN TWP,BROWN TWP,S,0,0,P,B, ,N, ,SR 521/ST RT 521/521, , ,0,0,0,CDELCR00065**C,O,321005701, , ,0,0,5892,5740,43074,43074,521, ,521,SDELSR00521**C,STATE ROUTE,STATE ROUTE 521,STATE ROUTE 521,BROWN TWP,BROWN TWP,SR-521,365.805032463471
554,12400,6200,KILBOURNE,,31,59,0, ,DEL,DEL,OH,OH,09428,09428,C,2,55, ,BROWN TWP,BROWN TWP,C,0,0,P,B, ,N, , , , ,0,0,0,CDELCR00065**C,Y,331005900, , ,6301,6237,0,0,43074,43074,KILBOURNE,RD,65,CDELCR00065**C, ,KILBOURNE RD,KILBOURNE,BROWN TWP,BROWN TWP, ,475.744196146884
555,7000,1400, ,,21,58,0, ,DEL,DEL,OH,OH,09428,09428,C,2,55, ,BROWN TWP,BROWN TWP,S,0,0,P,B, ,N, ,SR 521/ST RT 521/521, , ,0,0,0,CDELCR00065**C,O,321005800, , ,5901,5901,6042,6038,43074,43074,521, ,521,SDELSR00521**C,STATE ROUTE,STATE ROUTE 521,STATE ROUTE 521,BROWN TWP,BROWN TWP,SR-521,572.019952694896
556,5500,1749, ,,12,39,0, ,DEL,DEL,OH,OH,09428,09428,C,2,55, ,BROWN TWP,BROWN TWP,S,0,0,P,B, ,N, ,US 42/US HWY 42/42,N/N/,<Null>,0,0,0,SDELUS00042**C,Y,312003900, ,N,3679,3485,0,0,43015,43015,42, ,42,SDELUS00042**C,US HIGHWAY,US HIGHWAY 42 N,US HIGHWAY 42,BROWN TWP,BROWN TWP,US-42,1664.22482154673
557,5400,3000,COUNTY HOME,,31,40,0, ,DEL,DEL,OH,OH,09428,09428,C,2,55, ,BROWN TWP,BROWN TWP,C,0,0,P,B, ,N, , , , ,0,0,0,CDELCR00065**C,Y,331004000, , ,0,0,0,0,43015,43015,COUNTY HOME,RD,65,CDELCR00065**C, ,COUNTY HOME RD,COUNTY HOME,BROWN TWP,BROWN TWP, ,891.710519342765
558,2287,2177, ,,55,15,0,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,1855001500, , ,2189,2177,2178,2178,43015,43015,BRUCE,RD,25,MDELMR00025**C, ,BRUCE RD,BRUCE,DELAWARE,DELAWARE, ,108.464283965779
559,2287,2180, ,,55,8,0,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,1855000800, , ,2193,2181,2200,2180,43015,43015,OAKHURST,DR,23,MDELMR00023**C, ,OAKHURST DR,OAKHURST,DELAWARE,DELAWARE, ,159.868933844267
560,358,135, ,,55,9,0,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,1855000900, , ,135,135,0,0,43015,43015,KENSINGTON,DR,24,MDELMR00024**C, ,KENSINGTON DR,KENSINGTON,DELAWARE,DELAWARE, ,68.8176994164729
561,200,1, ,,65,24,0, ,DEL,DEL,OH,OH,77560,77560,C,2,20, ,TROY TWP,TROY TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,1865002400, , ,0,0,0,0,43015,43015,SHROYER,PARK,80777,PDELTR80777**C, ,SHROYER PARK,SHROYER,TROY TWP,TROY TWP, ,55.4196351261482
562,200,1, ,,65,25,0, ,DEL,DEL,OH,OH,77560,77560,C,2,20, ,TROY TWP,TROY TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,1865002500, , ,0,0,0,0,43015,43015,SHROYER,PARK,80769,PDELTR80769**C, ,SHROYER PARK,SHROYER,TROY TWP,TROY TWP, ,250.091674998245
563,2206,2193, ,,55,12,3,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,1855001203, , ,2193,2193,2194,2194,43015,43015,HOPE,LN,26,MDELMR00026**C, ,HOPE LN,HOPE,DELAWARE,DELAWARE, ,77.8215505040888
564,200,1, ,,65,22,0, ,DEL,DEL,OH,OH,77560,77560,C,2,20, ,TROY TWP,TROY TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,1865002200, , ,0,0,0,0,43015,43015,SHROYER,PARK,80367,PDELTR80367**C, ,SHROYER PARK,SHROYER,TROY TWP,TROY TWP, ,70.0302173022404
565,200,1, ,,65,21,0, ,DEL,DEL,OH,OH,77560,77560,C,2,20, ,TROY TWP,TROY TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,1865002100, , ,0,0,0,0,43015,43015,SHROYER,PARK,80768,PDELTR80768**C, ,SHROYER PARK,SHROYER,TROY TWP,TROY TWP, ,168.880111294681
566,200,1, ,,65,23,0, ,DEL,DEL,OH,OH,77560,77560,C,2,20, ,TROY TWP,TROY TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,1865002300, , ,0,0,0,0,43015,43015,SHROYER,PARK,80769,PDELTR80769**C, ,SHROYER PARK,SHROYER,TROY TWP,TROY TWP, ,84.0270635233316
567,200,1, ,,65,26,2, ,DEL,DEL,OH,OH,77560,77560,C,2,20, ,TROY TWP,TROY TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,1865002602, , ,0,0,0,0,43015,43015,SHROYER,PARK,80367,PDELTR80367**C, ,SHROYER PARK,SHROYER,TROY TWP,TROY TWP, ,175.438799739152
568,5500,1749, ,,12,38,0, ,DEL,DEL,OH,OH,09428,09428,C,2,55, ,BROWN TWP,BROWN TWP,S,0,0,P,B, ,N, ,US 42/US HWY 42/42,N/N/,<Null>,0,0,0,SDELUS00042**C,Y,312003800, ,N,0,0,0,0,43015,43015,42, ,42,SDELUS00042**C,US HIGHWAY,US HIGHWAY 42 N,US HIGHWAY 42,BROWN TWP,BROWN TWP,US-42,233.295615541436
569,200,1, ,,65,27,0, ,DEL,DEL,OH,OH,77560,77560,C,2,20, ,TROY TWP,TROY TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,1865002700, , ,0,0,0,0,43015,43015,SHROYER,PARK,80769,PDELTR80769**C, ,SHROYER PARK,SHROYER,TROY TWP,TROY TWP, ,13.4518930957998
570,200,1, ,,65,1238,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565123800, , ,0,0,0,0,43015,43015,SHROYER,PARK,80770,PDELTR80770**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,103.960036888639
571,200,1, ,,65,1235,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565123500, , ,0,0,0,0,43015,43015,SHROYER,PARK,80771,PDELTR80771**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,37.3048500977136
572,200,1, ,,65,1237,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565123700, , ,0,0,0,0,43015,43015,SHROYER,PARK,80770,PDELTR80770*AC, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,7.87705636029612
573,200,1, ,,65,1236,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565123600, , ,0,0,0,0,43015,43015,SHROYER,PARK,80772,PDELTR80772**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,80.7911601462741
574,200,1, ,,65,1239,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B,True,N, , , , ,0,0,0, , ,565123900, , ,0,0,0,0,43015,43015,SHROYER,PARK,80770,PDELTR80770**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,282.125796080714
575,200,1, ,,65,1228,1, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565122801, , ,0,0,0,0,43015,43015,SHROYER,PARK,80769,PDELTR80769**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,55.4460034332262
576,4600,1300,N THREE B'S & K,,31,2040,0, ,DEL,DEL,OH,OH,09428,40362,C,2,55, ,BROWN TWP,KINGSTON TWP,C,0,0,P,B, ,N,N/NORTH/N/,3 B'S & K/THREE B'S & K/THREE BS & K/3B, ,RD/RD/RD/,0,0,0, , ,831204000,N, ,4397,4279,4440,4290,43074,43074,THREE B'S & K,RD,35,CDELCR00035**C, ,N THREE B'S & K RD,THREE B'S & K,BROWN TWP,KINGSTON TWP, ,617.967829133233
577,200,1, ,,65,1234,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565123400, , ,0,0,0,0,43015,43015,SHROYER,PARK,80771,PDELTR80771**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,52.5904567423987
578,200,1, ,,65,1232,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565123200, , ,0,0,0,0,43015,43015,SHROYER,PARK,80773,PDELTR80773**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,49.4796060498494
579,200,1, ,,65,1233,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565123300, , ,0,0,0,0,43015,43015,SHROYER,PARK,80773,PDELTR80773**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,36.6764048072729
580,200,1, ,,65,1230,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565123000, , ,0,0,0,0,43015,43015,SHROYER,PARK,80774,PDELTR80774**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,50.7678013266517
581,200,1, ,,65,1231,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565123100, , ,0,0,0,0,43015,43015,SHROYER,PARK,80771,PDELTR80771**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,73.1678440914925
582,200,1, ,,65,1229,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565122900, , ,0,0,0,0,43015,43015,SHROYER,PARK,80771,PDELTR80771**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,4.7809227198198
583,200,1, ,,65,1228,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565122800, , ,0,0,0,0,43015,43015,SHROYER,PARK,80775,PDELTR80775**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,72.885747494502
584,200,1, ,,65,1227,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565122700, , ,0,0,0,0,43015,43015,SHROYER,PARK,80776,PDELTR80776**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,96.2298268234374
585,12000,7001, ,,21,43,0, ,DEL,DEL,OH,OH,40362,40362,C,2,55, ,KINGSTON TWP,KINGSTON TWP,S,0,0,P,B, ,N, ,SR 521/ST RT 521/521, , ,0,0,0,SDELSR00521**C,M,821004300, , ,7677,7237,7666,7080,43074,43074,521, ,521,SDELSR00521**C,STATE ROUTE,STATE ROUTE 521,STATE ROUTE 521,KINGSTON TWP,KINGSTON TWP,SR-521,1724.64085225971
586,200,1, ,,65,1225,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565122500, , ,0,0,0,0,43015,43015,SHROYER,PARK,80775,PDELTR80775**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,93.1128205854135
587,200,1, ,,65,1226,0, ,DEL,DEL,OH,OH,21448,21448,C,2,20, ,DELAWARE TWP,DELAWARE TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,565122600, , ,0,0,0,0,43015,43015,SHROYER,PARK,80771,PDELTR80771**C, ,SHROYER PARK,SHROYER,DELAWARE TWP,DELAWARE TWP, ,65.8189786962939
588,10100,5401, ,,21,89,0, ,DEL,DEL,OH,OH,64178,64178,C,2,55, ,PORTER TWP,PORTER TWP,S,0,0,P,B, ,N, ,SR 656/ST RT 656/656, , ,0,0,0, , ,1321008900, , ,8353,7299,8450,7242,43074,43074,656, ,656,SDELSR00656**C,STATE ROUTE,STATE ROUTE 656,STATE ROUTE 656,PORTER TWP,PORTER TWP,SR-656,2634.98288553878
589,9700,7100, ,,41,63,0, ,DEL,DEL,OH,OH,64178,64178,C,2,55, ,PORTER TWP,PORTER TWP,T,0,0,U,B, ,N,/E,EAST LIBERTY/LIBERTY,NORTH/N,RD/RD,0,0,0, , ,1341006300, ,N,7845,7199,7852,7264,43074,43074,EAST LIBERTY,RD,55,TDELTR00055**C, ,EAST LIBERTY RD N,EAST LIBERTY,PORTER TWP,PORTER TWP, ,1705.82899172516
590,4100,3700, ,,59,46,2, ,DEL,DEL,OH,OH,09428,09428,C,2,25, ,BROWN TWP,BROWN TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,359004602, , ,3821,3787,3832,3716,43015,43015,MAIN,ST,1019,TDELTR01019**C, ,MAIN ST,MAIN,BROWN TWP,BROWN TWP, ,248.269813507058
591,6300,901,N OLD STATE-1,,31,48,3, ,DEL,DEL,OH,OH,09428,09428,C,2,35, ,BROWN TWP,BROWN TWP,C,0,0,P,B, ,N,/NORTH,HARRISON/OLD STATE, ,ST/RD,0,0,0,CDELCR00010**C,Y,331004803,N, ,3833,3725,3830,3720,43015,43015,OLD STATE,RD,10,CDELCR00010**C, ,N OLD STATE RD,OLD STATE,BROWN TWP,BROWN TWP, ,281.807874505422
592,5700,1601,BOWTOWN,,31,47,0, ,DEL,DEL,OH,OH,09428,09428,C,2,55, ,BROWN TWP,BROWN TWP,C,0,0,P,B, ,N, , , , ,0,0,0, , ,331004700, , ,5657,5657,5636,5636,43015,43015,BOWTOWN,RD,84,CDELCR00084**C, ,BOWTOWN RD,BOWTOWN,BROWN TWP,BROWN TWP, ,68.1478057660077
593,2000,1800,PANHANDLE,,31,1222,0, ,DEL,DEL,OH,OH,21448,21448,C,2,35, ,DELAWARE TWP,DELAWARE TWP,C,0,0,P,B, ,N, , , , ,0,0,0, , ,531122200, , ,0,0,1960,1868,43015,43015,PANHANDLE,RD,215,CDELCR00215**C, ,PANHANDLE RD,PANHANDLE,DELAWARE TWP,DELAWARE TWP, ,450.794835806821
594,16000,13300, ,,41,90,0, ,DEL,DEL,OH,OH,64178,64178,C,2,55, ,PORTER TWP,PORTER TWP,T,0,0,P,B, ,N, ,ULREY, ,RD,0,0,0, , ,1341009000, , ,13481,13301,13444,13444,43074,43074,ULERY,RD,57,TDELTR00057**C, ,ULERY RD,ULERY,PORTER TWP,PORTER TWP, ,655.790076051903
595,16000,13300, ,,41,93,0, ,DEL,DEL,OH,OH,64178,64178,C,2,55, ,PORTER TWP,PORTER TWP,T,0,0,P,B, ,N, ,ULREY, ,RD,0,0,0, , ,1341009300, , ,0,0,0,0,43074,43074,ULERY,RD,57,TDELTR00057**C, ,ULERY RD,ULERY,PORTER TWP,PORTER TWP, ,51.0912272960853
596,999,530, ,,55,642,0,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,555064200, , ,999,949,998,950,43015,43015,EXECUTIVE,BLVD,28,MDELMR00028**C, ,EXECUTIVE BLVD,EXECUTIVE,DELAWARE,DELAWARE, ,266.293532597566
597,7300,4600, ,,41,92,0, ,DEL,DEL,OH,OH,64178,64178,C,2,55, ,PORTER TWP,PORTER TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,1341009200, , ,0,0,0,0,43074,43074,FREDRICKS,RD,49,TDELTR00049*AC, ,FREDRICKS RD,FREDRICKS,PORTER TWP,PORTER TWP, ,65.4242759061043
598,7300,4600, ,,41,91,0, ,DEL,DEL,OH,OH,64178,64178,C,2,55, ,PORTER TWP,PORTER TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,1341009100, , ,0,0,0,0,43074,43074,FREDRICKS,RD,49,TDELTR00049**C, ,FREDRICKS RD,FREDRICKS,PORTER TWP,PORTER TWP, ,51.0911339306222
599,6500,2001,CARTER'S CORNER,,31,50,0, ,DEL,DEL,OH,OH,40362,40362,C,2,55, ,KINGSTON TWP,KINGSTON TWP,C,0,0,P,B, ,N, ,CARTERS CORNER, ,RD,0,0,0, , ,831005000, , ,6145,5395,6128,5660,43074,43074,CARTER'S CORNER,RD,33,CDELCR00033**C, ,CARTER'S CORNER RD,CARTER'S CORNER,KINGSTON TWP,KINGSTON TWP, ,2513.11047922203
600,16000,13300, ,,41,94,0, ,DEL,DEL,OH,OH,64178,64178,C,2,55, ,PORTER TWP,PORTER TWP,T,0,0,P,B, ,N, ,ULREY, ,RD,0,0,0, , ,1341009400, , ,14471,13673,14480,13730,43074,43074,ULERY,RD,57,TDELTR00057**C, ,ULERY RD,ULERY,PORTER TWP,PORTER TWP, ,1825.98871734705
601,10200,8200, ,,41,100,0, ,DEL,DEL,OH,OH,64178,64178,C,2,55, ,PORTER TWP,PORTER TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,1341010000, , ,9655,8455,9622,8720,43011,43011,TRIMMER,RD,58,TDELTR00058**C, ,TRIMMER RD,TRIMMER,PORTER TWP,PORTER TWP, ,3006.53427810234
602,12000,7001, ,,21,51,0, ,DEL,DEL,OH,OH,40362,40362,C,2,55, ,KINGSTON TWP,KINGSTON TWP,S,0,0,P,B, ,N, ,SR 521/ST RT 521/521, , ,0,0,0,SDELSR00521**C,M,821005100, , ,10535,9899,10500,10020,43074,43074,521, ,521,SDELSR00521**C,STATE ROUTE,STATE ROUTE 521,STATE ROUTE 521,KINGSTON TWP,KINGSTON TWP,SR-521,1459.66785680888
